time,open,high,low,close,tick_volume
2026-06-01T08:00:00Z,4514.36,4519.27,4513.54,4518.1,1423
2026-06-01T08:15:00Z,4518.18,4523.56,4517.47,4520.42,1352
2026-06-01T08:30:00Z,4520.59,4521.95,4512.68,4519.77,2432
2026-06-01T08:45:00Z,4519.74,4525.07,4517.09,4518.19,2158
2026-06-01T09:00:00Z,4518.18,4518.66,4512.52,4514.04,2505
2026-06-01T09:15:00Z,4513.95,4515.93,4504.94,4514.17,2561
2026-06-01T09:30:00Z,4514.34,4514.85,4501.74,4504.52,2515
2026-06-01T09:45:00Z,4504.48,4504.82,4500.36,4501.63,2466
2026-06-01T10:00:00Z,4501.48,4509.93,4500.68,4507.18,2506
2026-06-01T10:15:00Z,4507.16,4508.25,4503.28,4503.86,1890
2026-06-01T10:30:00Z,4503.93,4507.67,4497.8,4498.11,2107
2026-06-01T10:45:00Z,4498.09,4503.09,4492.43,4503.05,2399
2026-06-01T11:00:00Z,4503.21,4504.51,4493.58,4495.61,2062
2026-06-01T11:15:00Z,4495.59,4496.76,4490.66,4495.92,1691
2026-06-01T11:30:00Z,4495.93,4500.44,4492.61,4500.13,1458
2026-06-01T11:45:00Z,4499.77,4502.56,4495.64,4498.01,1959
2026-06-01T12:00:00Z,4498.03,4500.73,4497.69,4499.51,1789
2026-06-01T12:15:00Z,4499.63,4506.29,4496.43,4496.43,2123
2026-06-01T12:30:00Z,4496.41,4499.19,4489.3,4498.31,2441
2026-06-01T12:45:00Z,4498.27,4498.47,4493.96,4495.96,1783
2026-06-01T13:00:00Z,4496.16,4502.08,4496.16,4501.46,1510
2026-06-01T13:15:00Z,4501.53,4503.46,4496.23,4500.85,1504
